empid,name,salary,salary_date
623,Melissa Mcmahon,128392.3,2024-11-15
624,Laurie Jacobs,130944.79,2025-06-30
625,Garrett Thomas,130681.02,2025-05-24
626,Sara Mitchell,138114.57,2024-10-25
627,Marie Ward,46608.13,2025-02-11
628,Heidi Hardin,140964.18,2024-11-09
629,Stephanie Lang,106507.87,2025-10-04
630,Amber Blackburn,92172.1,2025-05-16
631,Scott Lee,55967.3,2024-12-19
632,Lorraine Stevens,100417.55,2024-12-30
633,Julie Sloan,129958.93,2025-08-01
634,Joshua Grant,130202.15,2024-11-19
635,Beverly Nelson DDS,108233.57,2025-10-09
636,Dawn Mcdaniel,106770.65,2025-09-05
637,Kristina Mccormick,42083.67,2025-10-04
638,Steven Case,45823.15,2024-11-09
639,Susan Peterson,130831.73,2024-12-06
640,Emily Smith,107869.66,2025-09-08
641,Alexandra Jones,37348.55,2025-03-26
642,Stephanie Torres,109581.64,2025-01-02
643,Joseph Arnold,63095.72,2025-09-09
644,Paul Reed,120629.25,2024-12-25
645,William Davidson,94624.59,2025-10-11
646,Mrs. Jennifer Ramos,101463.59,2025-03-11
647,Traci Stone,70306.37,2025-03-12
648,April Dunn,138086.66,2024-12-12
649,Christopher Mathis,98451.37,2025-08-23
650,Amanda Cook,69589.68,2024-11-23
651,Rebecca Foster,80163.64,2025-06-16
652,David Thomas,56166.49,2025-06-11
653,Tammy Lewis,107765.94,2025-10-06
654,Gregory Finley,149946.81,2025-05-09
655,Anthony Adkins,51959.16,2025-10-12
656,Felicia Lee,135080.27,2025-05-04
657,Ivan Chavez,146002.93,2025-08-09
658,Brandon Cannon,72825.0,2025-10-06
659,Daniel Morgan,114099.43,2024-11-18
660,Jacob Sanders,140511.86,2025-09-18
661,Patrick Brewer,99946.81,2025-04-19
662,Michelle Chapman,49455.22,2025-01-01
663,Ralph Clay,84703.24,2024-12-07
664,Jordan Green,78372.22,2025-07-30
665,Dustin Roberts,124852.16,2025-05-23
666,Travis Coleman,64898.03,2025-03-14
667,Amanda Carrillo MD,49453.73,2025-07-02
668,Christopher Chambers,87948.95,2025-04-29
669,Cynthia Hill,36339.11,2025-02-09
670,Patricia Hatfield,122824.78,2025-01-15
671,Shannon Vasquez,100006.24,2025-02-17
672,Andrew Butler,57070.21,2025-01-17
673,Andrew Wells,85271.38,2025-07-09
674,John Newton,79008.72,2025-05-06
675,Brent Medina,84276.61,2025-08-09
676,Jennifer Walker,120379.79,2024-11-28
677,Jonathan Butler,84296.34,2025-05-19
678,Courtney Ashley,32306.62,2025-03-19
679,Dustin Rodriguez,46692.6,2025-04-11
680,Jennifer Vance,143189.98,2025-08-24
681,David Allen,136711.51,2024-11-29
682,Nathan Mitchell,58927.32,2025-08-30
683,Charles Smith,37557.83,2025-08-18
684,Brian Page,94101.83,2025-02-13
685,Victoria Ruiz,76347.68,2025-04-14
686,Ms. Jacqueline Shelton,144562.04,2025-05-03
687,Joseph Browning,55015.46,2025-10-10
688,Maxwell White,65049.19,2025-10-01
689,Randall Andrews,75753.73,2024-11-27
690,Keith Mccormick,142488.15,2024-10-25
691,Jessica Smith,140973.49,2025-07-13
692,Scott Armstrong,118681.44,2025-06-05
693,Darrell Skinner,56864.63,2024-10-29
694,Sonya Owens,35979.81,2025-05-05
695,Melissa Hobbs DDS,124689.47,2025-02-07
696,Dr. Jennifer Martin,103143.14,2025-03-26
697,Wanda Davidson,78640.51,2025-01-23
698,Jeffrey Griffin,56394.65,2024-12-29
699,Samantha Wright,115267.84,2025-04-21
700,Todd Hall,84392.85,2025-05-22
701,Jill Taylor,63337.37,2025-02-06
702,Briana Tate,65382.62,2025-10-11
703,Kimberly Williams,130745.19,2025-01-22
704,Jennifer Calderon,75052.06,2025-04-03
705,Jacqueline Martin,52673.9,2025-04-04
706,Michael Ellis,124931.52,2025-01-25
707,Amy Torres,60662.06,2025-09-19
708,Jason Steele,65295.9,2025-05-09
709,Derek Bender,134186.69,2025-08-01
710,Lisa Gutierrez,47759.55,2024-10-16
711,Adam Brooks,109771.86,2024-12-02
712,Rodney Peterson,83048.93,2025-01-04
713,Tanya Armstrong,92721.45,2025-07-17
714,Mario Peterson,60625.27,2025-08-24
715,James Bush,145749.31,2025-05-21
716,Sherri Santos,115606.23,2025-05-26
717,Madison Maxwell DVM,96332.89,2025-05-18
718,Robert Sanders,32760.26,2025-06-26
719,Ryan Rubio,129790.6,2025-01-28
720,Donald Taylor,34298.22,2024-12-11
721,Margaret Mcfarland,55826.04,2025-01-22
722,Douglas Rodriguez,134931.65,2025-06-21
723,Paul Walsh,75730.41,2025-08-24
724,Chelsea Delgado,142164.34,2025-07-17
725,Denise Maldonado,40102.43,2024-11-12
726,Daniel Morgan,109153.8,2025-09-17
727,Dominique Morton,39170.35,2025-07-08
728,Justin Warner,148385.73,2025-09-27
729,Carrie Anderson,41402.63,2025-09-26
730,Cynthia Ortega,75891.82,2025-04-07
731,Jaime Payne,91963.65,2025-08-29
732,Heather Mcclure,75721.77,2025-08-23
733,Keith Russell,43745.7,2024-10-30
734,Jessica Olsen,73800.73,2025-04-10
735,Jasmine Smith,76154.15,2025-06-20
736,Ryan Todd,147026.63,2025-09-30
737,Rebekah Morgan,48230.7,2025-04-28
738,Maria Campbell,143455.15,2025-09-25
739,Kenneth Campbell,75145.98,2025-10-01
740,Breanna Lewis,109925.87,2025-03-14
741,Abigail Hanson,106086.35,2025-01-15
742,Jillian Cruz,120585.99,2024-12-05
743,Robert Evans,123596.46,2025-06-05
744,Michael Butler,79458.96,2025-08-19
745,Christopher Rodriguez,52411.37,2025-06-06
746,Heidi Powell,80158.06,2025-01-08
747,Bethany Fowler,134317.57,2024-12-11
748,Carlos Gibbs,49281.08,2025-03-06
749,John Hopkins,57040.23,2024-10-15
750,Keith Herrera,85895.73,2025-05-11
751,Charles Oliver,99909.47,2024-11-12
752,Jessica Holland,92004.37,2025-02-04
753,Sarah Richardson,113114.0,2024-12-16
754,Steven Contreras,88976.72,2025-01-18
755,Carly Morales,132281.57,2025-07-29
756,Stanley Clark,82091.67,2025-07-30
757,Jimmy Valenzuela,143538.14,2024-10-28
758,Carolyn Wells,115572.19,2025-02-13
759,Dr. Brittany Chapman,75661.15,2024-10-17
760,Paul Jacobs,38035.31,2025-07-17
761,Madison Nunez,83299.56,2024-10-30
762,Mark Griffith,98073.27,2025-02-25
763,Stephanie Cooper,110807.6,2025-09-01
764,Stacy Gill,102415.41,2024-12-31
765,Christopher Hart,64117.8,2025-05-21
766,Christine Henson,60427.3,2025-05-21
767,Anita Hall,137992.83,2025-08-11
768,Teresa Stark,76010.42,2025-01-29
769,Joseph Larson,65050.83,2025-02-08
770,Brenda Cox,100992.55,2024-12-08
771,Henry Wright,98947.23,2025-04-16
772,Tammy Nelson,86069.81,2025-08-22
773,Kimberly Rios,102772.12,2024-12-09
774,William Nunez,116611.71,2025-01-12
775,April Wheeler,61058.46,2025-07-31
776,Mr. Jacob Mitchell,73826.31,2025-08-08
777,Brandon Randolph,85417.44,2024-11-22
778,Ruben Griffith,98493.57,2025-09-23
779,Sheri Garcia,93445.46,2024-10-27
780,Kelly Hanson,62874.98,2024-11-25
781,Pamela Walton,126013.71,2025-09-02
782,Angelica Moran,43566.69,2025-09-13
783,Kristin Poole,123067.12,2025-04-24
784,Justin Alvarado,45538.1,2024-10-19
785,Matthew Turner,78378.38,2024-11-04
786,Thomas Black,43964.79,2025-04-03
787,Jerry Doyle,100599.02,2024-12-26
788,Rebecca Hutchinson,116503.26,2025-05-15
789,Michele Campbell,108483.83,2025-01-06
790,Sierra Rojas,61698.42,2024-11-27
791,Kyle Larson,118997.22,2025-07-06
792,Steven Johnson,141997.35,2025-05-13
793,Stephen Mercado,129344.17,2025-02-20
794,Olivia Warner,146607.65,2025-09-30
795,Vanessa Werner,73634.75,2025-03-14
796,Jamie Steele,59987.83,2025-10-01
797,Marilyn Jackson,67735.34,2025-05-31
798,Jennifer Horn,32158.92,2025-02-12
799,Elizabeth Johnson,127041.19,2024-12-14
800,Patrick Davidson,30427.46,2025-06-02
801,Norman Moore,114876.14,2025-06-13
802,James Howard,94520.69,2025-06-26
803,Elizabeth Bird,100615.28,2025-03-28
804,Scott Smith,149980.88,2024-12-15
805,Allison Jordan,81577.29,2025-03-26
806,Julie Morrow,121147.35,2024-11-23
807,Jessica Dean,44032.07,2024-11-19
808,Angela Thomas,137308.81,2024-11-17
809,Erin Tanner,66977.79,2025-05-26
810,Jennifer Alexander,47639.39,2025-05-03
811,Charles Baxter,44671.29,2024-10-23
812,Travis Guzman,144090.46,2025-06-19
813,Charles Wilson,41813.8,2025-04-29
814,Trevor Rogers II,100787.64,2024-10-30
815,Marcus Silva,110276.66,2025-03-23
816,Jaime Vargas,114023.56,2025-09-26
817,Douglas Deleon,55611.17,2024-11-30
818,Jennifer Murphy,115012.92,2025-01-03
819,Lisa Nguyen,107252.22,2025-05-06
820,Nicholas Gibson,103150.43,2024-11-18
821,Michael Rojas,87490.47,2024-12-23
822,Sydney Ho,138126.24,2025-06-21
823,Jonathon Sosa,137386.36,2025-06-11
824,Joanna Harrington,117775.9,2025-02-12
825,Laurie Jimenez,100052.03,2024-10-30
826,Christine Cortez,92586.18,2025-01-23
827,Amanda Harris,116925.97,2024-12-03
828,Tanner Thompson,85581.65,2025-02-22
829,Patricia Carlson,131102.12,2025-08-29
830,Billy Leon,130761.46,2025-08-17
831,Melvin Collins,37904.78,2025-10-07
832,John Oneill,126457.28,2024-11-12
833,Caitlin Macias,68227.92,2025-08-29
834,Sabrina Williams,142076.86,2024-10-19
835,Emily Brown,65335.51,2025-09-25
836,Timothy Fowler,49523.51,2025-09-21
837,Sarah Moore,77670.26,2025-08-17
838,Amy Pitts,58194.36,2025-07-23
839,Erika Espinoza,117460.55,2025-06-24
840,Louis Rivera,145311.23,2025-07-02
841,Kimberly Brown,97243.33,2025-02-24
842,Amanda Murray,147213.05,2025-08-05
843,Andrew Whitney,52376.58,2025-01-19
844,John Rogers,56891.91,2025-06-07
845,Laura Serrano,43890.1,2025-01-10
846,Sharon Morton,124895.26,2025-03-03
847,Joseph Hendrix,75958.63,2025-08-14
848,Jeffery Stephenson,117245.07,2025-01-19
849,Shannon Wolfe,38844.77,2024-12-10
850,Cody Maxwell,101812.61,2025-05-15
851,Timothy Smith,119862.44,2025-06-25
852,Ann Miller,51664.86,2025-07-14
853,Eric Peters,72875.04,2025-05-29
854,Mason Day,78826.59,2025-05-17
855,Lisa Mills,117106.3,2024-10-30
856,Stacey Robbins,64274.35,2025-09-28
857,Adrian Hardy,115831.23,2025-05-08
858,Roberta Simmons,122879.52,2025-06-01
859,Steven Malone,101237.14,2024-10-19
860,Sylvia Fuller,64800.74,2025-01-17
861,Kristen Smith,106041.56,2025-02-17
862,Christopher Scott,69665.27,2024-11-24
863,Annette Greene,70878.74,2025-07-15
864,Jesus Murphy,111227.11,2025-04-21
865,Keith Richardson,142131.29,2025-03-29
866,Stephanie Garcia,82355.93,2025-09-11
867,Nicholas Curtis,40489.72,2025-03-05
868,John Mayo,37484.44,2025-08-31
869,Megan Valenzuela,73260.63,2025-07-08
870,Patrick Adkins,87318.6,2025-05-05
871,Nicole Hayes,129528.87,2025-01-01
872,Jeremy Hood,73195.6,2025-01-15
873,Heather Molina,125449.01,2025-07-19
874,Deborah Moore,109507.74,2025-09-05
875,Stephen Perry,81510.98,2025-02-28
876,Luis King,109269.66,2025-07-10
877,Michelle Vargas,99947.99,2025-06-04
878,Crystal Miller,70901.03,2025-01-29
879,Jeffery Patton,80654.91,2024-11-12
880,Laura Moore,149393.26,2025-06-23
881,Travis Turner,61681.61,2025-02-24
882,Alex Patel,149300.72,2025-06-11
883,Candace Franco,47741.53,2025-02-27
884,Ashley Evans,108285.01,2025-02-18
885,Shawn Knight,139181.17,2025-06-25
886,John Hernandez,110619.88,2024-12-31
887,Christopher Cox,33243.15,2025-06-29
888,James Young,146801.78,2024-11-03
889,Joel Wright,120741.92,2025-04-25
890,Paula Stevens,88224.12,2024-12-01
891,Mr. Erik Andrews PhD,104154.2,2025-08-19
892,David Miller,57997.53,2024-12-21
893,Emily Ingram,144060.56,2025-05-22
894,Douglas Martinez,53951.92,2025-06-04
895,Ann Huynh,54275.3,2025-05-27
896,Melanie Reyes,143019.59,2025-06-09
897,Brian Jennings,60124.55,2025-01-04
898,Bryan Murphy,79253.75,2025-10-05
899,Diana Wise,99883.32,2024-11-12
900,Katie Martin,34666.0,2025-03-14
901,Valerie Murray,46916.8,2024-11-08
902,Antonio Young,78579.13,2025-08-18
903,Peggy Warren,127219.38,2025-05-06
904,Stacy Ruiz,97090.52,2025-07-28
905,Marilyn Brooks,31968.76,2024-12-19
906,Amber Powell,68961.67,2025-07-15
907,Briana Mathis,122469.75,2025-07-07
908,Larry Griffin,114292.0,2024-11-03
909,Dawn Shields,136105.95,2025-07-07
910,Michael Wright,76122.36,2025-06-05
911,Kayla Jacobs,65808.85,2025-09-11
912,David Smith,129262.82,2025-05-27
913,David Macdonald,59925.46,2025-06-06
914,April Pena,46075.85,2024-10-23
915,Cameron Lee,106859.7,2025-01-03
916,Allison Singh,38429.56,2025-08-15
917,Heather Scott,37587.02,2024-11-16
918,Debra Estrada,83188.46,2025-08-22
919,Paul Oconnor,42430.23,2025-01-20
920,Stacy Wallace,114971.35,2025-03-29
921,Gregory Bryant,34417.4,2025-06-17
922,Gary Graham,53530.76,2024-12-13
923,Rhonda Mays,33407.91,2025-05-03
924,Brian Smith,65672.29,2025-02-02
925,Eric Morgan,49229.84,2025-03-02
926,Dylan Walker,40075.55,2025-02-22
927,Anne Munoz,45649.74,2025-05-16
928,Eileen Vance,122722.14,2025-06-21
929,Mark Knox,133167.16,2025-05-31
930,Tony Perry,106864.72,2024-12-05
931,Michelle Estrada,70631.02,2025-05-12
932,Cassie Lopez,77659.83,2024-12-05
933,Francisco Ortiz MD,148608.67,2025-01-30
934,Katrina Holmes,86762.12,2025-04-19
935,Susan Keller,85467.89,2025-01-03
936,Alexis Wilson,35863.3,2025-09-12
937,Mallory Stark,73777.42,2025-07-31
938,Robert House,55930.55,2025-09-18
939,Ashley Williams,68460.5,2024-11-25
940,Melanie Carter,50188.44,2024-10-16
941,Kevin Willis,115949.58,2025-06-30
942,Rachel Stokes,114572.01,2025-09-13
943,Matthew Johnson,84614.41,2025-08-08
944,Dylan Grant,135340.44,2025-06-17
945,Raymond Moore,118945.31,2025-04-16
946,Tiffany Knapp,82645.57,2025-05-01
947,Erin Jones,140754.29,2025-10-10
948,Teresa Bauer,59455.14,2025-07-15
949,Nicholas Griffin,71547.1,2024-12-25
950,Danielle Thomas,35722.81,2025-05-06
951,Bradley Harper,51453.31,2024-10-29
952,Christina Chase,67666.64,2025-07-21
953,Amanda Johnson,139960.38,2025-07-15
954,Amanda Wood,61238.18,2025-05-16
955,Diane King,114647.72,2025-02-08
956,Bryce Ward,39545.13,2025-08-07
957,Hannah Fuentes,51653.89,2025-02-01
958,Jason Parsons,42776.06,2025-09-21
959,David Martin,35068.09,2025-09-05
960,Tracey Jennings,101399.03,2024-10-28
961,Natasha Tucker,52854.82,2025-04-14
962,Dorothy Cummings,84003.66,2025-01-15
963,Deborah Thompson,96896.38,2025-01-21
964,Sarah Bullock,53322.7,2025-08-28
965,Michael Case MD,102194.99,2025-04-19
966,Jacob Wallace,95349.18,2025-01-12
967,Robert Doyle,125396.28,2025-01-06
968,Laura Johnson,34231.53,2025-04-18
969,Amy Mack,49042.98,2025-02-21
970,Wesley Smith,94539.58,2025-06-05
971,Tiffany Kramer,69097.12,2025-07-20
972,Austin Evans,55129.44,2025-03-28
973,Stephen Gardner,54783.97,2025-08-05
974,Jonathan Middleton,49239.69,2024-10-21
975,Tammy Atkinson,73117.64,2024-11-01
976,Michele West,35642.68,2025-08-22
977,Nathan Silva,43868.82,2025-05-01
978,Kevin Wilson,48785.89,2025-04-14
979,Meghan Clark,90651.76,2024-11-13
980,George Cox,115388.67,2025-03-27
981,Katherine Pierce,113098.48,2025-04-15
982,Elizabeth Martinez,97831.84,2025-02-12
983,Jennifer Howard,46353.24,2025-03-23
984,Ashley Rodriguez,36406.4,2024-12-28
985,Luke Wang,108097.14,2025-02-28
986,Justin Randall,90428.56,2024-11-29
987,Brittany Ryan,47087.32,2025-08-13
988,Nathaniel White,79766.99,2025-02-24
989,Chad Rodriguez,82283.45,2024-12-06
990,Samantha Fowler,77699.37,2025-07-05
991,Carla Jackson,61947.67,2025-03-07
992,Michelle Fields,75562.36,2025-02-26
993,Clinton Wells,141932.48,2025-05-03
994,Brittany Kim,111063.43,2024-11-13
995,Michelle Wilson,138180.65,2025-05-30
996,Amanda Hendricks,41115.41,2025-02-03
997,Morgan Gross,63209.67,2025-09-17
998,Kenneth Simon,132094.62,2025-04-19
999,Justin Charles,125726.19,2025-02-05
1000,Jason Moore,75816.44,2025-06-18
1001,Susan Hays,141021.65,2025-04-20
1002,Crystal Pitts,56371.33,2025-01-18
1003,Kristina Campbell,113596.83,2025-03-22
1004,Michelle Becker,48865.03,2025-01-12
1005,Shawn Holland,108997.13,2025-02-11
1006,Alexander White,128666.86,2025-09-26
1007,Kimberly Dickerson,123453.66,2025-07-12
1008,Savannah West,115312.75,2025-01-01
1009,William Zimmerman,68554.14,2025-08-07
1010,Joseph Kim,60629.27,2024-11-15
1011,Sonya Dawson,147816.68,2024-10-26
1012,April Bradley,107973.55,2025-03-14
1013,Megan Boyle,109139.42,2025-05-24
1014,Alexander Miller,107731.82,2025-05-06
1015,Kristen Hopkins,128768.08,2025-05-27
1016,Matthew Williams,71877.16,2024-11-24
1017,Michelle Wallace,39875.64,2025-04-22
1018,Mark Fuller,129781.64,2025-02-05
1019,Julia Green,99106.84,2025-02-19
1020,Dr. Amanda Higgins,49552.57,2024-11-28
1021,Whitney Wilkerson,88967.81,2025-06-07
1022,Matthew Williams,138193.8,2025-03-07
1023,Stacy Castillo,38752.3,2025-01-18
1024,Anthony Farley,44784.01,2025-04-29
1025,Joseph Santiago,65702.8,2025-03-21
1026,Andrew Tyler,107181.69,2025-08-15
1027,Gary Fields,40039.9,2025-09-13
1028,Melody Ramsey,58924.64,2025-07-07
1029,Ms. Jamie Gonzalez,130824.97,2025-08-09
1030,Madison Brady,129940.89,2025-08-16
1031,Joseph Brown,59700.97,2025-02-19
1032,Sierra Booker,60873.28,2025-07-15
1033,Randall Medina,99787.62,2025-10-09
1034,Brooke Garcia,132097.47,2024-11-14
1035,Jared Simmons,57381.48,2025-08-03
1036,Rhonda Rodriguez,140674.72,2025-05-02
1037,Scott Mercer,117939.03,2025-04-02
1038,David West,35447.01,2025-03-15
1039,Jasmine Marshall,44236.65,2025-01-09
1040,Darius Anthony,83536.58,2025-01-01
1041,Wanda Palmer,126273.44,2024-11-29
1042,Rachael Cooper,124909.68,2025-04-07
1043,Erin Murphy,143130.74,2024-11-28
1044,Jeffery Anderson,139473.18,2025-05-22
1045,Taylor Morse,130520.37,2024-12-25
1046,Joseph Henderson,98639.16,2024-12-16
1047,Brittany Jones,103230.44,2025-01-14
1048,Holly Harrison,91763.01,2025-01-16
1049,Michael Anderson,52437.27,2025-09-16
1050,Lindsey Garza,124483.82,2025-01-11
1051,Deborah Atkinson,67726.49,2024-11-15
1052,Michael Brown,72411.14,2025-02-26
1053,Toni Stewart,42514.72,2024-12-09
1054,Christopher Miller,79370.18,2024-11-07
1055,Briana Hines,105220.76,2025-07-17
1056,Ronald Thompson,86106.97,2025-09-28
1057,Madeline Rogers,134336.98,2025-05-06
1058,Andrew Gutierrez,92026.51,2025-01-01
1059,Jordan Duncan,52944.83,2024-11-30
1060,Barbara Stevenson,31156.51,2025-01-14
1061,Corey Clark,30628.28,2025-05-05
1062,Kelly Aguilar,127655.92,2025-05-11
1063,Matthew Valdez,109452.19,2024-10-15
1064,Stephanie Kramer,125358.29,2025-09-05
1065,Yvonne Collier,140295.54,2025-06-01
1066,Jason Nguyen Jr.,94924.16,2024-10-16
1067,Mark Owens,35469.63,2025-08-01
1068,Jeffrey Craig,132873.95,2025-01-29
1069,Johnny Smith,127186.52,2025-02-08
1070,Edward Rivera,69226.14,2025-02-06
1071,Courtney Wright,123601.24,2025-03-16
1072,Michael Morrison,100807.09,2024-11-12
1073,Scott Reed,116689.9,2024-10-19
1074,Anita Parker,80211.71,2025-08-16
1075,Roger Hunter,100424.37,2025-02-15
1076,Christine Mcfarland,73944.47,2025-06-02
1077,Todd Daugherty,102279.36,2025-02-11
1078,Thomas Reyes,43289.7,2024-11-13
1079,Thomas Gonzalez,124625.53,2025-04-15
1080,Taylor Torres,30412.05,2025-01-30
1081,Lisa Mccann,46667.48,2024-11-19
1082,Cody Douglas,63352.64,2025-03-25
1083,Kent Kemp,94746.83,2025-02-17
1084,Brandon Blake,141931.75,2025-01-30
1085,Patrick Perkins,59560.11,2024-10-31
1086,Katherine Williams,66772.27,2024-12-26
1087,Laurie Ball,81611.51,2024-12-02
1088,Kevin Lopez,50936.37,2025-06-08
1089,Tracy Johnston,85471.67,2025-08-31
1090,Brian Hayes,131256.14,2025-06-01
1091,Christina Summers,32918.17,2025-01-16
1092,Bruce Jones,82195.41,2025-05-12
1093,Meghan Wiggins,143973.67,2025-06-01
1094,Heidi Villa,77824.44,2025-08-05
1095,Katherine Parsons,107089.85,2025-09-30
1096,Kim Waters,115321.9,2025-04-11
1097,Dr. Dennis Goodwin DDS,56866.4,2025-06-02
1098,Katrina Steele,104059.24,2025-06-01
1099,Timothy Vega,144155.57,2024-12-25
1100,Beth Peters,125701.8,2024-12-31
1101,Timothy Vargas,102761.09,2025-04-28
1102,Connie Carroll,49607.41,2025-05-04
1103,Joseph Kerr,86647.3,2025-09-28
1104,Donna Briggs,98068.23,2024-12-01
1105,Joseph Robinson,65923.23,2024-11-21
1106,Lisa Flynn,33248.15,2025-06-20
1107,Stephen Odonnell Jr.,117109.19,2025-08-19
1108,Kenneth Shepard,46767.74,2025-03-17
1109,Cheyenne Alexander,44691.43,2025-09-08
1110,Justin Cowan,137733.14,2024-11-29
1111,Collin Smith,36850.03,2025-05-07
1112,Sarah Jones,126691.82,2024-11-21
1113,Megan Tate,46882.25,2025-07-23
1114,Zachary Taylor,107388.2,2025-01-01
1115,Paul Ponce,133291.17,2025-05-27
1116,Stephanie Wallace,117457.78,2025-04-23
1117,Madeline Terrell,149191.57,2025-08-23
1118,Lauren Aguilar,65585.86,2024-10-24
1119,Brandon Wright,85362.94,2025-06-18
1120,Dennis Stewart,115044.11,2025-02-06
1121,Andrew Richards,36054.22,2024-12-12
1122,Robin Gilmore,52102.87,2025-06-29
1123,Robert Jones,136313.41,2025-02-17
1124,Jonathan Bryan,38073.25,2025-02-12
1125,Dawn Carpenter,133252.38,2025-01-02
1126,Miss Ashley Kaufman,125068.04,2024-11-05
1127,Rebecca Murphy,112231.12,2025-07-17
1128,Jennifer Alvarez,48785.36,2025-02-27
1129,Juan Villanueva,147858.34,2024-10-24
1130,Scott Elliott,77431.72,2025-03-11
1131,Barbara Khan,93326.91,2025-03-16
1132,Vincent Washington,98055.81,2025-05-12
1133,Brenda Spencer,55872.26,2025-01-21
1134,Rachel Case,130912.32,2025-07-10
1135,Eric Irwin,91559.02,2025-01-18
1136,Tina Chavez,57844.18,2025-08-14
1137,Benjamin Vargas,81449.19,2025-04-18
1138,Susan Hudson,61569.02,2024-11-03
1139,Megan Cox,112613.78,2025-05-17
1140,Jacqueline Herrera,54285.84,2025-01-22
1141,Brian Riley,44839.31,2025-02-23
1142,Craig Collins,101457.49,2025-05-05
1143,Matthew Hayes,69972.48,2025-03-14
1144,Adam Schmidt DDS,37980.6,2025-01-05
1145,Craig Brown,89037.15,2025-04-19
1146,Anthony Johnson MD,30888.61,2025-02-09
1147,Gordon Burke,41532.63,2025-01-22
1148,Kirk Anderson,46516.96,2024-11-13
1149,Susan Rowe,144919.63,2025-08-31
1150,Douglas Gonzales,137320.54,2025-08-03
1151,Eric Jackson,97826.32,2024-11-02
1152,Stephanie Rogers,34963.4,2025-05-10
1153,Alicia Lawrence,139403.86,2025-05-28
1154,Cynthia Fuentes,95900.87,2025-08-31
1155,Ashley Dean,65355.38,2025-06-14
1156,Brian Price,47638.47,2025-09-15
1157,Andrew Collins,134902.12,2025-09-25
1158,Larry Stone,138769.72,2025-08-15
1159,Laura Cook,94167.13,2025-04-24
1160,Sophia Tran,97522.26,2025-06-01
1161,Lindsay Cruz,117659.37,2024-10-17
1162,Kathy Salas,93316.07,2025-07-16
1163,Alyssa Woods,58483.56,2025-03-14
